,title,link,pre_text,firm,id,date
1058,집주인 바뀌면 전세반환대출 한도 1억,https://www.teamblind.com/kr/post/%EC%A7%91%EC%A3%BC%EC%9D%B8-%EB%B0%94%EB%80%8C%EB%A9%B4-%EC%A0%84%EC%84%B8%EB%B0%98%ED%99%98%EB%8C%80%EC%B6%9C-%ED%95%9C%EB%8F%84-1%EC%96%B5-anof81la,"https://mkbn.mk.co.kr/m/news/realestate/11357070 임차인 승계 매매한 아파트 집주인 실거주 목적일때도 보증금 반환대출 최대 1억 당초 6·27 대출 규제가 나왔을 당시 임차인 승계 매매도 전세퇴거자금대출이 1억원으로 제한되는지에 대한 의문이 제기됐다. 임대인이 바뀌지만 임차인은 그대로이므로 6월 27일 이전에 임대차 계약이 체결된 걸로 봐서 종전 규정을 적용할지, 아니면 새로운 임대인과의 계약으로 볼지가 명확하지 않아서다. 그러나 금융당국에서 승계 매매 역시 '새로운 계약'으로 보겠다는 방침을",현대자동차 , i*******,2025-07-02
1059,그렇게 건전성 얘기하고 싶으면,https://www.teamblind.com/kr/post/%EA%B7%B8%EB%A0%87%EA%B2%8C-%EA%B1%B4%EC%A0%84%EC%84%B1-%EC%96%98%EA%B8%B0%ED%95%98%EA%B3%A0-%EC%8B%B6%EC%9C%BC%EB%A9%B4-koca6lj7,DSR을 20퍼 이렇게 내리면 되는 거 아님?? DSR 40퍼도 그걸 다 땡기는 게 문제다라고 주장하는데 그럼 아예 그 한도를 줄여버리는 게 낫지 않냐는 거임. 폭락이들은 소득 대비 과한 대출이 문제라 그랬다는데 그럼 소득 대비로 적용해야지 6억이라는 커트라인은 대체 뭐지 싶은데? 그럼 6억 이하에서는 DSR 40퍼 채워도 건강한 대출이고 6억 이상에서는 DSR 40퍼 채우면 건전하지 못한 대출이라는 거임?? 6억이라는 숫자 자체가 사실 폭락이들이 주장하는 대출 건전성 어쩌구랑은 무관하다는 걸 보여주는 거 아닌가??,국방부 , 2*****,2025-07-02
1060,대출 접수 잔금기준 60일? 90일?,https://www.teamblind.com/kr/post/%EB%8C%80%EC%B6%9C-%EC%A0%91%EC%88%98-%EC%9E%94%EA%B8%88%EA%B8%B0%EC%A4%80-60%EC%9D%BC-90%EC%9D%BC-6l5xq1km,어떤 대출상담사는 60일이라하고 어떤 사람은 90일이라하고.. 60일이라해서 미리 접수한다고 접수되는게 아니고 그냥 서류만 갖고있는단 소리도 있던데 정확하게 아는 사람 있나요?,아모레퍼시픽 , a******,2025-07-02
1061,폭등 퐁락 거르고 서울 아파트 평균 13억은 레전드긴 하다,https://www.teamblind.com/kr/post/%ED%8F%AD%EB%93%B1-%ED%90%81%EB%9D%BD-%EA%B1%B0%EB%A5%B4%EA%B3%A0-%EC%84%9C%EC%9A%B8-%EC%95%84%ED%8C%8C%ED%8A%B8-%ED%8F%89%EA%B7%A0-13%EC%96%B5%EC%9D%80-%EB%A0%88%EC%A0%84%EB%93%9C%EA%B8%B4-%ED%95%98%EB%8B%A4-usfopnuf,18년도에 5억따리들이 지금 12~15억 ㅋㅋ 그동안 물가랑 임금은 그만큼 뛰었나 ㅋㅋ 국가경제 체급대비 지탱하는 부동산 시장 규모가 확실히 커지긴 한듯 ㅋㅋ,신한카드 , 하********,2025-07-02
1062,자기돈 30%들고 집샀다가 망하면 그냥 반대매매지,https://www.teamblind.com/kr/post/%EC%9E%90%EA%B8%B0%EB%8F%88-30%EB%93%A4%EA%B3%A0-%EC%A7%91%EC%83%80%EB%8B%A4%EA%B0%80-%EB%A7%9D%ED%95%98%EB%A9%B4-%EA%B7%B8%EB%83%A5-%EB%B0%98%EB%8C%80%EB%A7%A4%EB%A7%A4%EC%A7%80-648z4jz2,"성공하면 위너고, 실패하면 루저지. 무슨 서민 경제 타령이냐. 주식에서 30% 자기돈 들고 70% 미수 땡기다가 망하면 누가 위로는 해줘요?? 저새끼 미수 썼다가 집안 말아먹었다고 욕하지. 근데 왜 실거주도 안하는 부동산은 70% 대출 땡겼다가 경매 넘어가면 서민 경제가 위험하다고 하냐고요???",키밸브기술 , !*****,2025-07-02
1063,남양읍에 좀 살아보신분?,https://www.teamblind.com/kr/post/%EB%82%A8%EC%96%91%EC%9D%8D%EC%97%90-%EC%A2%80-%EC%82%B4%EC%95%84%EB%B3%B4%EC%8B%A0%EB%B6%84-bka5a0le,저기 동그라미친 아파트 실거주어때? 마트있고 다좋던데 구도심에 외국인 많은게 마음에 걸리는데 어때?,ex-공무원 , 온********,2025-07-02
1064,부동산 공급 오지게한다잖냐,https://www.teamblind.com/kr/post/%EB%B6%80%EB%8F%99%EC%82%B0-%EA%B3%B5%EA%B8%89-%EC%98%A4%EC%A7%80%EA%B2%8C%ED%95%9C%EB%8B%A4%EC%9E%96%EB%83%90-c3vvxrtn,재건축 초과이익 환수하고 이주비 막고도 공급한다잖냐 재건축 재개발 말고 대책있나보지 그린벨트 싹다 다풀어서 과천 수서 세곡 내곡 우면산 하남쪽 하나보지,새회사 , 꿀****,2025-07-02
1065,부동산 20프로 하락한다,https://www.teamblind.com/kr/post/%EB%B6%80%EB%8F%99%EC%82%B0-20%ED%94%84%EB%A1%9C-%ED%95%98%EB%9D%BD%ED%95%9C%EB%8B%A4-ykrg2jw8,내가 이번에 집샀거든 ㅋㅋㅋ 사자마자 규제뜨더라…. 5년간 20프로 폭락이다…힘내자 다들 열심히 싸우는데 의미없다,NCSOFT , j********,2025-07-02
1066,유주택자는 폭락이 싫어할수밖에없음,https://www.teamblind.com/kr/post/%EC%9C%A0%EC%A3%BC%ED%83%9D%EC%9E%90%EB%8A%94-%ED%8F%AD%EB%9D%BD%EC%9D%B4-%EC%8B%AB%EC%96%B4%ED%95%A0%EC%88%98%EB%B0%96%EC%97%90%EC%97%86%EC%9D%8C-4e3jcpu7,"내가 집사고 잘살고있는데, 옆에와서 니네집 폭락할꺼임 폭락해라 기우제 지내고있는데 가만히 듣고있다보면 아무생각없어도 열받아서 폭락이 놀릴 폭등이되겠지",새회사 , 꿀****,2025-07-02
1067,그런데 우리나라가 언제부터 전세를 대출로 들어갔어요???,https://www.teamblind.com/kr/post/%EA%B7%B8%EB%9F%B0%EB%8D%B0-%EC%9A%B0%EB%A6%AC%EB%82%98%EB%9D%BC%EA%B0%80-%EC%96%B8%EC%A0%9C%EB%B6%80%ED%84%B0-%EC%A0%84%EC%84%B8%EB%A5%BC-%EB%8C%80%EC%B6%9C%EB%A1%9C-%EB%93%A4%EC%96%B4%EA%B0%94%EC%96%B4%EC%9A%94-x73kmq5j,원래 부모님 말 들어보면 월세 살다가 돈 모아서 전세갔다고 했는데 언제부터 전세를 대출로 갔어요????? 전세대출 내면 그럼 그게 월세지 전세에요??? 청년 월세 지원 나오니까 동네 월세 일제히 다 오르고 저리 전세대출 1억짜리 생기니까 서울에 구축빌라들 1억 아래짜리 전세들 전멸했는데 사회청년층들이 볼 때는 대출을 쪼여야 되는거 아니에요?,키밸브기술 , !*****,2025-07-02
1068,확실히 대출이 자본주의의 꽃인 것 같다,https://www.teamblind.com/kr/post/%ED%99%95%EC%8B%A4%ED%9E%88-%EB%8C%80%EC%B6%9C%EC%9D%B4-%EC%9E%90%EB%B3%B8%EC%A3%BC%EC%9D%98%EC%9D%98-%EA%BD%83%EC%9D%B8-%EA%B2%83-%EA%B0%99%EB%8B%A4-3e2ldywn,"사실 꽃이라거 할만한 건 주식 등도 있긴 한데 그냥 해본 말이고 아무튼 대출도 엄청난 것 같음 당장 돈없는 사람 사업하게 해주고, 집 사게 해주고.. 미래가치만 보고 돈 턱턱 빌려주는 거잖아. 은행에서 빌린 돈으로 사업 대박나거나 집값 폭등해도 은행은 인센티브성 웃돈 안받고 닥 약속된 금리만 치고. 자본주의 돌리는 핵심 기능중 하나라는 생각이 든다",신한카드 , 하********,2025-07-02
1069,"비혼, 비출산 예정임",https://www.teamblind.com/kr/post/%EB%B9%84%ED%98%BC-%EB%B9%84%EC%B6%9C%EC%82%B0-%EC%98%88%EC%A0%95%EC%9E%84-2ptrf305,"난 30대 초중반 중소기업 다니는 남자 직장인임 ㅎㅎ 현재 수도권 살고 있고 원룸 월세 사는 중 가지고 있는 자산이라곤 연식 오래되고 키로수 많은 중고차 한대있음 연봉은 세전 기준 5천 초반이고, 실수령액 기준 360정도 받고 있고 업무 강도는 그냥저냥 나쁘지 않음ㅋㅋ 근데 학자금 대출 갚느라 모은 돈도 별로 없음..ㅋㅋ 결론만 말하자면.. 난 앞으로 결혼도 안할거고 애도 안낳을 예정임.. 정확히 말하면 안하는게 아니라 못하는거겠지.. 그냥 살다보니 결혼도 출산도 포기했음ㅎㅎ 외적으로도 그렇게 뛰어나지 않다보니 연애도 지금은 못하",새회사 , e********,2025-07-02
1070,부동산규제랑 공급부족은 러브버그같은거임,https://www.teamblind.com/kr/post/%EB%B6%80%EB%8F%99%EC%82%B0%EA%B7%9C%EC%A0%9C%EB%9E%91-%EA%B3%B5%EA%B8%89%EB%B6%80%EC%A1%B1%EC%9D%80-%EB%9F%AC%EB%B8%8C%EB%B2%84%EA%B7%B8%EA%B0%99%EC%9D%80%EA%B1%B0%EC%9E%84-shrtrdmh,"부동산 규제와 공급 부족은 뗄 수 없는 관계여.. 한쌍의 러브버그같은거지. 정부가 투기를 억제하겠다는 명분으로 규제를 강화하면, 개발 사업자들은 수익성 저하를 우려해 신규 공급을 줄이게 된다. 분양가상한제, 고강도 대출 규제, 토지이용 제한 등은 모두 공급 의지를 꺾는 요인이다. 결국 공급은 줄고, 수요는 억제되지 않으니 집값은 오히려 불안정해진다. 규제를 통해 부동산 시장을 안정시키려는 의도가 오히려 시장을 더 왜곡시킬 수 있는 것이다. 공급 부족은 규제의 그림자이자, 규제를 강화할수록 따라오는 필연적인 부작용이다. 아마 오래가지",서울대학교병원 , j********,2025-07-02
1071,주택 관련 앞으로,https://www.teamblind.com/kr/post/%EC%A3%BC%ED%83%9D-%EA%B4%80%EB%A0%A8-%EC%95%9E%EC%9C%BC%EB%A1%9C-36qagu0n,몇번째 쓰는 글인데 순서대로 착착 가는데 더 강력하게 가기때문에 조만간 투기지역 서울 전부 닫히고 경인도 곧 닫힌다 1. 7월 이후 서울 전역 투기과열지구 지정 같은 규제안이 나올것임 2. 고가 아파트 (15억 이상일지 20억이상일지) 대출 금지 등 대출 조이기 들어감 3. 신혼부부 or 신생아 or 9억 미만 아파트 규제.제외 할것임 4. 경기도 인천 지역 9억미만 아파트 불장 올것임 5. 지역으로 수요 이동하길 바라지만 이동하지 않을것임 6. 전세가 씨가 마르고 월세가 폭등할것임 7. 서울 불장 재점화 8. 1~7 무한,새회사 , U*****,2025-07-02
1072,주담대 신청,https://www.teamblind.com/kr/post/%EC%A3%BC%EB%8B%B4%EB%8C%80-%EC%8B%A0%EC%B2%AD-dj3kzbon,은행 형들 지금 비대면 금리 한도 조회 안되던데 7월 중순에(잔금일이 9월초라) 주담대 신청하면 그땐 전산 열릴까? 규제전에 계약했는데 40년 기간은 다 안되지는 않고 은행별로 되는 곳도 있고 안되는 곳도 있을까?,롯데카드 , l********,2025-07-02
1073,이번 규제에 큰 방향은 전세종료임.,https://www.teamblind.com/kr/post/%EC%9D%B4%EB%B2%88-%EA%B7%9C%EC%A0%9C%EC%97%90-%ED%81%B0-%EB%B0%A9%ED%96%A5%EC%9D%80-%EC%A0%84%EC%84%B8%EC%A2%85%EB%A3%8C%EC%9E%84-pdurnwpz,"전정권 현정권 차기정권 전부 큰흐름은 전세 ->월세화다. 이유는 세금 + @(집값안정, 전세사기 등등) 근데 내가 생각하는 이러한 흐름속 규제로 생길 부작용은 월세의 폭등임. (6.27규제로 앞으로 전월세물량은 급속도로 줄어들 예정) 아래는 희철리즘 최근영상인데 우즈벡조차 월세 경기권(영상에서는 안산정도라고 이야기함) 투룸 월세가 80만원 (얘네 월평균임금이 50만원) 결론. 집값 오르는건 막았지만 집 못사는 상황에서 월세 올라가는거 그대로 뚜드려 맞을수 있음. 살 수 있음 경기권 신축이라도 사야함. 건설비용 계속 오",공무원 , i*****,2025-07-02
1074,대책 관련 여론보니까,https://www.teamblind.com/kr/post/%EB%8C%80%EC%B1%85-%EA%B4%80%EB%A0%A8-%EC%97%AC%EB%A1%A0%EB%B3%B4%EB%8B%88%EA%B9%8C-aenquywz,찬성이 90프로가 넘어가는거 같다 ㅋㅋㅋ 이제 수도권 과밀 해결책으로 시행일자(기습) 기준으로 대입도 거주지 위치한 대학만 가게 만드는 법도 나오냐? 근데 지방민들이 오히려 쌍수들고 파뤼피플하는 꼴ㅋㅋㅋ 당연히 그건 반발 심해서 안할거같은데 요번 부동산 대책에 환호하는 직장인들 전문직들 보니까 쫌만 말 바꾸고 헷갈리게 설계하면 영 불가능하진 않을듯?,현대자동차 , 현****,2025-07-02
1075,이제 공급까지 한다고 하면 무슨 핑계 댈거야?,https://www.teamblind.com/kr/post/%EC%9D%B4%EC%A0%9C-%EA%B3%B5%EA%B8%89%EA%B9%8C%EC%A7%80-%ED%95%9C%EB%8B%A4%EA%B3%A0-%ED%95%98%EB%A9%B4-%EB%AC%B4%EC%8A%A8-%ED%95%91%EA%B3%84-%EB%8C%88%EA%B1%B0%EC%95%BC-xlwq0huc,오를만한 이유가 또 뭐가있나…. https://n.news.naver.com/article/374/0000449064?cds=news_my,HL만도 , q********,2025-07-02
1076,집 값 조정되면 좋은거 아냐?,https://www.teamblind.com/kr/post/%EC%A7%91-%EA%B0%92-%EC%A1%B0%EC%A0%95%EB%90%98%EB%A9%B4-%EC%A2%8B%EC%9D%80%EA%B1%B0-%EC%95%84%EB%83%90-fr4nmide,고점에 산 몇명만 희생하면 다른데 소비할 여유 생기고 출산율 올라가는거 아냐? 조정 좀 받고 인플레정도만 오르면 되잖아,NH농협은행 , l*********,2025-07-02
1077,자영업자들 괜찮나?,https://www.teamblind.com/kr/post/%EC%9E%90%EC%98%81%EC%97%85%EC%9E%90%EB%93%A4-%EA%B4%9C%EC%B0%AE%EB%82%98-1avgqjoa,주담대 없으면 돈은 어떻게 차입해? 신용 대출도 잘 안될텐데 사업 운영자금 막히면 카드깡 해야하나!,기아 , r*********,2025-07-02
1078,너네는 6억만받아,https://www.teamblind.com/kr/post/%EB%84%88%EB%84%A4%EB%8A%94-6%EC%96%B5%EB%A7%8C%EB%B0%9B%EC%95%84-83shtkbs,내아들은 해외국적이라 상관없지롱~~ 모자라면 증여해서 강남 로또청약으로 집사줄꺼야 ㄱㄷㅈ들은 사료25만원받아,삼성디스플레이 , l*********,2025-07-02
1079,너네는 6억만받아,https://www.teamblind.com/kr/post/%EB%84%88%EB%84%A4%EB%8A%94-6%EC%96%B5%EB%A7%8C%EB%B0%9B%EC%95%84-83shtkbs,내아들은 해외국적이라 상관없지롱~~ 모자라면 증여해서 강남 로또청약으로 집사줄꺼야 ㄱㄷㅈ들은 사료25만원받아,삼성디스플레이 , l*********,2025-07-02
1080,"둔촌주공은 구해줬는데
투표",https://www.teamblind.com/kr/post/%EB%91%94%EC%B4%8C%EC%A3%BC%EA%B3%B5%EC%9D%80-%EA%B5%AC%ED%95%B4%EC%A4%AC%EB%8A%94%EB%8D%B0-cbyuhz37,메이플자이는 구해줄까? 재매이햄이..? 저거 분양가 생각하면 잔금 못 치는 사람들 많을텐데 현금 부자들 대기타고 있겠네,포스코인터내셔널 , 빨******,2025-07-02
1081,증여 20억 받아서 강남 집사는게,https://www.teamblind.com/kr/post/%EC%A6%9D%EC%97%AC-20%EC%96%B5-%EB%B0%9B%EC%95%84%EC%84%9C-%EA%B0%95%EB%82%A8-%EC%A7%91%EC%82%AC%EB%8A%94%EA%B2%8C-2erdhow2,현명하다고 봐?,한국가스기술공사 , l********,2025-07-02
1082,부동산 보유세 상향 시 전월세로 전가 막는법,https://www.teamblind.com/kr/post/%EB%B6%80%EB%8F%99%EC%82%B0-%EB%B3%B4%EC%9C%A0%EC%84%B8-%EC%83%81%ED%96%A5-%EC%8B%9C-%EC%A0%84%EC%9B%94%EC%84%B8%EB%A1%9C-%EC%A0%84%EA%B0%80-%EB%A7%89%EB%8A%94%EB%B2%95-hfg822nq,전월세 내놓으면 해당 집에 대한 보유세 상향시키면 됨! 재미로 해본 상상임...,ex-공무원 , 1*********,2025-07-02
1083,대출받는데 신용평가조회이력 은행이 알 수 있나요,https://www.teamblind.com/kr/post/%EB%8C%80%EC%B6%9C%EB%B0%9B%EB%8A%94%EB%8D%B0-%EC%8B%A0%EC%9A%A9%ED%8F%89%EA%B0%80%EC%A1%B0%ED%9A%8C%EC%9D%B4%EB%A0%A5-%EC%9D%80%ED%96%89%EC%9D%B4-%EC%95%8C-%EC%88%98-%EC%9E%88%EB%82%98%EC%9A%94-43wffzc2,A은향에도 심사받고 b은행이도 심사받는데 각은행들이 제 신용평가 조회이력할 수 있어서 A은행에도 조회하고 B은행에도 조회된거 알 수 있나뇨? 토스랑 네이버로 통합 조회하구 잏는데 ㅠ,삼성전자 , F*****,2025-07-02
1084,앞으로 폭락할 것 같은 사람 손!?,https://www.teamblind.com/kr/post/%EC%95%9E%EC%9C%BC%EB%A1%9C-%ED%8F%AD%EB%9D%BD%ED%95%A0-%EA%B2%83-%EA%B0%99%EC%9D%80-%EC%82%AC%EB%9E%8C-%EC%86%90-alw2upti,"을 들고 니 머리를 쎄게쳐라. 이번엔 다르다, 이번만큼은 다르다 이딴 정신승리로 몇번을 쳐 맞아야 머리가 정상으로 돌아올까? 궁금하다 니들 뇌 ㅋㅋㅋㅋㅋㅋ",코스콤 , i*****,2025-07-02
1085,왜 그렇게 이 사다리에 집착해,https://www.teamblind.com/kr/post/%EC%99%9C-%EA%B7%B8%EB%A0%87%EA%B2%8C-%EC%9D%B4-%EC%82%AC%EB%8B%A4%EB%A6%AC%EC%97%90-%EC%A7%91%EC%B0%A9%ED%95%B4-qexv5dxn,사다리가 이거 하나 뿐이 아닌데 주식 코인 등등 다른 사다리로 기회를 잘 노려봐,두산 , I*****,2025-07-02
1086,헐.. 평택 삼성 P5 건설 재개? 30조 이상 투입? 진짜야?,https://www.teamblind.com/kr/post/%ED%97%90-%ED%8F%89%ED%83%9D-%EC%82%BC%EC%84%B1-P5-%EA%B1%B4%EC%84%A4-%EC%9E%AC%EA%B0%9C-30%EC%A1%B0-%EC%9D%B4%EC%83%81-%ED%88%AC%EC%9E%85-%EC%A7%84%EC%A7%9C%EC%95%BC-bmjh2fzy,"https://naver.me/xoQxTulr 최첨단 반도체 생산 시설인 평택 5공장(P5) 건립을 2년 만에 재개 소식인데, 진짜야? 고대역폭메모리(HBM)와 차세대 D램 기술력 개선은 알겠는데, HBM(HBM3E) 엔비에 납품은 확정이 아닌데? P5 재개 한다고??",라인플러스 , j*********,2025-07-02
1087,받) 반포 메이플자이발 위기,https://www.teamblind.com/kr/post/%EB%B0%9B-%EB%B0%98%ED%8F%AC-%EB%A9%94%EC%9D%B4%ED%94%8C%EC%9E%90%EC%9D%B4%EB%B0%9C-%EC%9C%84%EA%B8%B0-s1z4x8le,"메이플자이 입주 시작(25.6.30~) 1. 신축 입주장이라 전세매물이 넘침 2. 그런데 6.27규제 때문에 현재 ""소유권이전 조건부 전세대출""이 안됨. 즉, ""올현금""으로 전세금을 다 내야 함. 3. 전세대출도 안되니 메이플자이 고가 전세 매물을 받아줄 사람이 없음. 4. 전세 가격 계속 뚝뚝 떨어지는중 5. 전세를 못 맞추면 잔금 치루는 것도 어려운 집주인이 많은 듯.(혹은 이주비대출상환 및 추가분담금납부 등) 6. 이번 규제에서 전세금반환대출도 1억으로 제한되어 나중에 집주인한테 전세금 못 돌려받을 확률이 지극히 높",비공개 , d********,2025-07-02
1088,2주택자 이번 부동산 규제 잘 아는 사람?,https://www.teamblind.com/kr/post/2%EC%A3%BC%ED%83%9D%EC%9E%90-%EC%9D%B4%EB%B2%88-%EB%B6%80%EB%8F%99%EC%82%B0-%EA%B7%9C%EC%A0%9C-%EC%9E%98-%EC%95%84%EB%8A%94-%EC%82%AC%EB%9E%8C-0x2s51wl,"수도권 아파트 1 지방 아파트 1 2주택자야 현재 기준 둘다 토허제도 규제지역도 아님 둘다 몇년 전에 산거라 이번 규제 전에 산거고 둘다 전세주고 난 월세주고 있어 (애초에 갭투한 게 아니라 직장 문제로 이동수가 있어서) 그래서 주담대가 하나도 없는 상태 이번 규제 나오기 전까진 수도권 아파트에 전세보증금반환대출 시행해서 내가 실거주할 생각이었는데 이번 규제 적용 받으면, 내가 그 대출 받는 순간 나머지 지방 아파트는 6개월 이내 처분서약 걸어야되는거야?????",공무원 , i******,2025-07-02
1089,청약도 6억 제한이가요?,https://www.teamblind.com/kr/post/%EC%B2%AD%EC%95%BD%EB%8F%84-6%EC%96%B5-%EC%A0%9C%ED%95%9C%EC%9D%B4%EA%B0%80%EC%9A%94-d7fz31vq,청약으로 무순위 줍줍 15억짜리 되도 주담대 6억 인가요?,ex-프레시지 , 꾸**,2025-07-02
1090,‘토허제 반사이익’ 누리던 경매시장도 대출규제에 급제동,https://www.teamblind.com/kr/post/%E2%80%98%ED%86%A0%ED%97%88%EC%A0%9C-%EB%B0%98%EC%82%AC%EC%9D%B4%EC%9D%B5-%EB%88%84%EB%A6%AC%EB%8D%98-%EA%B2%BD%EB%A7%A4%EC%8B%9C%EC%9E%A5%EB%8F%84-%EB%8C%80%EC%B6%9C%EA%B7%9C%EC%A0%9C%EC%97%90-%EA%B8%89%EC%A0%9C%EB%8F%99-wyhtibel,경매 대출도 전입의무 생김 빌라 전세로 사는 1찍은 본인 머가리 강력하게 네방 강타 실시!! ㅋㅋ https://n.news.naver.com/article/011/0004503774?sid=101,현대자동차 , !*********,2025-07-02
1091,너넨 갭투자하지마,https://www.teamblind.com/kr/post/%EB%84%88%EB%84%A8-%EA%B0%AD%ED%88%AC%EC%9E%90%ED%95%98%EC%A7%80%EB%A7%88-niq1fgqz,난 도곡동아파트 전세9억 갭투자했지롱,새회사 , 꿀****,2025-07-02
1092,이제 전세대출 막으면,https://www.teamblind.com/kr/post/%EC%9D%B4%EC%A0%9C-%EC%A0%84%EC%84%B8%EB%8C%80%EC%B6%9C-%EB%A7%89%EC%9C%BC%EB%A9%B4-fcd1eae0,끝나겠네 눈치싸움 시작,새회사 , d********,2025-07-02
1093,분당쪽 혼자 조용히 한잔 할 수 있는데 없나,https://www.teamblind.com/kr/post/%EB%B6%84%EB%8B%B9%EC%AA%BD-%ED%98%BC%EC%9E%90-%EC%A1%B0%EC%9A%A9%ED%9E%88-%ED%95%9C%EC%9E%94-%ED%95%A0-%EC%88%98-%EC%9E%88%EB%8A%94%EB%8D%B0-%EC%97%86%EB%82%98-0j0oon5w,진짜 동굴같은 곳에서 혼자 한잔하다오고싶은데 물론 잘 없겠지만.. 아지트같은데 있으면 추천좀.. 서현쪽이면 더 좋음,삼성전자 , e********,2025-07-02
1094,유동성이 부동산을 견인한다면,https://www.teamblind.com/kr/post/%EC%9C%A0%EB%8F%99%EC%84%B1%EC%9D%B4-%EB%B6%80%EB%8F%99%EC%82%B0%EC%9D%84-%EA%B2%AC%EC%9D%B8%ED%95%9C%EB%8B%A4%EB%A9%B4-nccluy1l,소비증가 - 기업이익증가 - 임금상승 - 물가/부동산가 상승 구체적인 양상은 상황마다 다를 수 있지만 큰틀에서 자본이 시장과 가계를 순환하며 인플레이션을 이끈다 지금 상황은 돈푸니까 부동산이 오를 거란 심리가 부동산가에 선반영 되어있는데 정작 나의 급여나 핵심물가에는 선반영이 안되어 있다. 이 상태에서 자본이 실제로 시장에 투입되면 어떤 일이 벌어질지 궁금하다. 말 그대로 귱금함. 폭등이 퐁락이 말하려는 게 아니라 순슈하게 경제 흐름 탐구하는 관점임.,신한카드 , 하********,2025-07-02
1095,전세계약할때,https://www.teamblind.com/kr/post/%EC%A0%84%EC%84%B8%EA%B3%84%EC%95%BD%ED%95%A0%EB%95%8C-a2xt3xle,"내일 전세계약하러 가는데 등기부등본은 깨끗해. 근데 집주인이 80세 할아버지라 그 아들이 대신 관리하고 계약도 아들이 와서 한다더라고. 만나서 가족관계증명서, 집주인 신분증 확인하고 영통해보고 하면 크게 문제 없겠지? 보증보험 가입하고 할건데 전세사기 당할까 무섭네",새회사 , 1****,2025-07-02
